LScanVer, 2101
Time, 10:24
ImageRes, 1024x800
FieldSize (um), 1525.000x1210.000
Elements, 4
Points, 1445
HV, 20
Mag, 200
Dwell, 0.1
Detector, EDS1
DetectorType, ApolloXPSDD
Data Type, ZafAt
Amp Time, 0.8
NumOfFrames, 1
Rebuild Line Parent, Bereich 1/Linienprofil 1
Point, Distance (um), Mg K, Al K, Si K, Fe K, Image, Frame
204, 203.0, 1.900, 96.864, 1.237, 0.000, 0, 21, , 
205, 204.0, 2.079, 96.755, 1.165, 0.000, 0, 21, , 
206, 205.0, 1.620, 97.239, 1.141, 0.000, 0, 21, , 
207, 206.0, 1.759, 96.605, 1.636, 0.000, 0, 21, , 
208, 207.0, 1.843, 96.809, 1.348, 0.000, 0, 21, , 
209, 208.0, 1.864, 96.650, 1.486, 0.000, 0, 21, , 
210, 209.0, 1.609, 96.719, 1.671, 0.000, 0, 21, , 
211, 210.0, 1.585, 97.668, 0.747, 0.000, 0, 21, , 
212, 211.0, 1.413, 97.387, 1.200, 0.000, 0, 21, , 
213, 212.0, 2.028, 96.621, 1.351, 0.000, 0, 21, , 
214, 213.0, 2.028, 96.978, 0.994, 0.000, 0, 21, , 
215, 214.0, 1.588, 98.411, 0.000, 0.000, 0, 21, , 
216, 215.0, 1.961, 97.754, 0.285, 0.000, 0, 21, , 
217, 216.0, 0.903, 98.058, 1.039, 0.000, 0, 21, , 
218, 217.0, 1.472, 97.479, 1.048, 0.000, 0, 21, , 
219, 218.0, 2.102, 97.068, 0.830, 0.000, 0, 21, , 
220, 219.0, 1.911, 97.576, 0.513, 0.000, 0, 21, , 
221, 220.0, 1.788, 97.053, 1.158, 0.000, 0, 21, , 
222, 221.0, 1.955, 97.276, 0.768, 0.000, 0, 21, , 
223, 222.0, 1.617, 97.574, 0.810, 0.000, 0, 21, , 
224, 223.0, 1.977, 97.247, 0.776, 0.000, 0, 21, , 
225, 224.0, 2.145, 97.023, 0.832, 0.000, 0, 21, , 
226, 225.0, 1.849, 97.533, 0.618, 0.000, 0, 21, , 
227, 226.0, 1.812, 97.226, 0.962, 0.000, 0, 21, , 
228, 227.0, 1.726, 94.695, 3.579, 0.000, 0, 21, , 
229, 228.0, 1.213, 87.110, 11.677, 0.000, 0, 21, , 
230, 229.0, 1.465, 70.712, 27.823, 0.000, 0, 21, , 
231, 230.0, 1.213, 49.953, 48.833, 0.000, 0, 21, , 
232, 231.0, 1.375, 68.784, 29.842, 0.000, 0, 21, , 
